latitude,longitude,band,relief_m,elevation_std_m,slope_mean,slope_std,slope_p90,slope_p99,slope_max,unstable_fraction,excess_total_m,excess_max_m,toppled_fraction,mass_moved_m,max_change_m,initial_excess_m,residual_excess_m,excess_relieved_fraction,residual_unstable_fraction,iterations,converged,grid_spacing_y_m,grid_spacing_x_m,nodata_fraction,hemisphere
40.00950383082666,-152.55078125,24,1073.5,199.92617108405094,0.14701290360964203,0.07666477419678869,0.23711276415934895,0.38594453649149485,0.7766312702778926,0.00103759765625,39.884170512616905,8.825611367507793,0.00091552734375,19.94208525423619,4.412805683295119,39.884170512616905,4.1445211707014096e-09,0.999999999896086,0.00091552734375,45,True,59.225293800165126,45.36289191073173,0.0,farside
40.00950383082666,-151.9140625,24,1317.0,308.97990339975036,0.20102928284164578,0.11057054745016372,0.34321054104411647,0.4393603467939041,0.5868935487992367,6.103515625e-05,9.604890940062347,2.8256113675077934,0.00048828125,4.802445468644464,1.4128056833458231,9.604890940062347,2.7734188279282534e-09,0.9999999997112493,0.0,43,True,59.225293800165126,45.36289191073173,0.0,farside
40.00950383082666,-150.94140625,24,1819.5,419.53327560862385,0.22755152229241282,0.07582060052587841,0.31369189992642615,0.3813745971208464,0.5547365119428971,0.0,8.128056837538967,2.8256113675077934,0.00030517578125,4.0640284175960915,1.4128056833460505,8.128056837538967,2.3467841003821377e-09,0.9999999997112736,0.0,43,True,59.225293800165126,45.36289191073173,0.0,farside
-28.21697271744572,-149.71875,8,1481.0,362.2237284243804,0.19019111032490726,0.08388218176652969,0.28991821758977404,0.36343157200409,0.5800573512724339,6.103515625e-05,5.664020822896873,2.8880069409656244,0.00018310546875,2.8320104106305735,1.4440034700660362,5.664020822896873,1.6357262211386114e-09,0.9999999997112076,0.0,43,True,59.225293799972235,52.1871630139244,0.0,farside
-31.017135333423887,-148.189453125,4,373.5,59.54132867858761,0.07711063847791608,0.05829768260512542,0.15163413787461374,0.28642428157881467,0.4812706566014437,0.0,0.3270054774160229,0.3270054774160229,6.103515625e-05,0.1635027383435954,0.1635027383435954,0.3270054774160229,7.288321057785652e-10,0.999999997771193,0.0,39,True,59.225293799972235,50.75686039409525,0.0,farside
31.74338426056943,-148.017578125,21,1681.0,457.5566107383011,0.2326973076186273,0.12208841143136498,0.40019859079709413,0.47348783131732847,0.6217436666841321,0.00018310546875,34.11604381932818,10.827005477416023,0.00048828125,17.058021908599812,5.4135027383704255,34.11604381932818,2.1278765416354872e-09,0.9999999999376282,0.0001220703125,46,True,59.225293799972235,50.36595855401552,0.0,farside
-28.21697271744572,-147.025390625,8,2818.5,557.7835589886346,0.2714072997390573,0.10379999175905126,0.43211992158320933,0.5195484304336556,2.0416550651424084,0.0008544921875,721.9371841021904,634.9300248367633,0.00177001953125,179.62121981294382,141.02435333901764,721.9371841021904,1.925400283653289e-09,0.999999999997333,0.00054931640625,103,True,59.225293799972235,52.1871630139244,0.0,farside
15.434838190832078,-143.501953125,18,1685.5,303.88448490815,0.20981519376443522,0.11313406721090313,0.36701323681839315,0.5261218822974072,0.7077002199309461,0.003662109375,229.1178681165896,15.059497002649763,0.0032958984375,122.41591607133705,9.559497002646822,229.1178681165896,4.05421474169998e-09,0.9999999999823052,0.0032958984375,175,True,59.225293799972235,57.08925996074565,0.0,farside
-28.260032363701665,-142.958984375,7,2475.0,502.71377792205396,0.26979223566611255,0.12047351354051715,0.45247189414026334,0.5339007221830822,0.9312852249981892,0.00238037109375,115.1725868205216,16.827005477360373,0.0015869140625,50.55424999745901,10.053146148262613,115.1725868205216,1.6111485479086696e-09,0.999999999986011,0.00201416015625,93,True,59.22529380006868,52.16610354777753,0.0,farside
-18.96317492817754,-142.875,9,1005.0,166.81037678068338,0.13771291901252178,0.06816273901436684,0.2331663194600795,0.3229527713995766,0.4208131189666841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,56.01099668506489,0.0,farside
-2.769746663798468,-142.076171875,14,662.0,134.40670770141358,0.15239883370281748,0.08683452214417091,0.2721697848281348,0.4213586269085094,0.5935800169661472,0.0001220703125,20.568486554667885,6.366926650666841,0.00042724609375,10.284243276265443,3.1834633250027764,20.568486554667885,2.136999910362647e-09,0.9999999998961032,0.0,45,True,59.22529379998429,59.15610632466752,0.0,farside
12.379652013084048,-141.666015625,16,841.5,182.99106347884927,0.18700395339628625,0.08404264784959786,0.2973888047404031,0.44107185655084497,0.5890299366096557,6.103515625e-05,9.845755296160732,3.827005477388198,0.0003662109375,4.922877647227324,1.9135027383626948,9.845755296160732,1.7060841628335766e-09,0.9999999998267188,0.0,44,True,59.22529380002046,57.84821556094966,0.0,farside
-50.18634058551348,-141.5,1,1664.0,418.4229769809103,0.3598912099387862,0.13818740563488593,0.5235910508494771,0.6043385807557565,0.7742313089611392,0.01922607421875,624.7040005357518,15.827005477416023,0.01202392578125,335.0308109353891,11.6095444042503,624.7040005357518,4.5463117714916734e-09,0.9999999999927225,0.0189208984375,507,True,59.225293799972235,37.921531650907745,0.0,farside
15.434838190832078,-140.396484375,18,1017.5,168.54356358549578,0.1628375871634656,0.11259638404040637,0.34637762453527426,0.46270020288552677,0.5410359871626441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,57.08925996074565,0.0,farside
-16.10129022673427,-139.123046875,12,1362.0,341.3767501387061,0.1862936049411988,0.12091187698969891,0.37347256405959955,0.4526274362003654,0.8001653453993987,0.0006103515625,112.37563191857349,12.66751263837147,0.0030517578125,56.1878159557873,6.33375631879062,112.37563191857349,6.9988885798011324e-09,0.9999999999377188,0.00042724609375,46,True,59.225293799972235,56.90205781911358,0.0,farside
